datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations/0,stations/1,stations/2,stations/3,stations/4,source,stations/5,stations/6,severerisk
2021-11-18,1637173800,78.1,54.3,66.7,78.1,54.3,66.7,54.1,67.6,0,0,0,,0,0,10.3,4.7,333.4,1014.2,33.5,1,181.9,15.6,7,06:46:08,1637198168,17:26:12,1637236572,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-19,1637260200,77.4,55.4,66.5,77.4,55.4,66.5,54.3,68.9,0,0,0,,0,0,10.5,6.9,277.4,1011.9,43,0.9,177.1,15.3,7,06:46:56,1637284616,17:25:51,1637322951,0.5,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-20,1637346600,78.5,60,67.7,78.5,60,67.7,52.6,63.4,0,0,0,,0,0,11.2,5.8,290.9,1012.4,44.3,1.1,136.7,11.6,6,06:47:44,1637371064,17:25:32,1637409332,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-21,1637433000,80.3,56.2,66.7,79.8,56.2,66.6,51.4,60.4,0,0,0,,0,0,16.1,9,301.9,1013.8,1.3,1,180.8,15.6,7,06:48:32,1637457512,17:25:14,1637495714,0.56,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-11-22,1637519400,80.5,54.9,66,79.4,54.9,66,52.6,64.9,0,0,0,,0,0,23.3,15,283.9,1013.5,0,1.2,183.7,16.1,7,06:49:20,1637543960,17:24:57,1637582097,0.6,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-23,1637605800,77.8,54.8,64.4,77.8,54.8,64.4,46.4,53.9,0,0,0,,0,0,17.9,8.1,281.3,1012.4,0,1.5,180,15.6,7,06:50:08,1637630408,17:24:43,1637668483,0.63,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-24,1637692200,81.6,52.3,64.7,81.1,52.3,64.7,51.4,65.8,0,0,0,,0,0,10.7,5.8,93.5,1013.7,0,1.4,176.5,15.4,7,06:50:57,1637716857,17:24:30,1637754870,0.66,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-25,1637778600,79.9,53.6,65.9,79.9,53.6,65.9,53.9,69.2,0,0,0,,0,0,11.4,4.7,75.9,1014.9,0,1.1,171.6,15,7,06:51:45,1637803305,17:24:18,1637841258,0.7,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-26,1637865000,79.9,55,66.1,79.9,55,66.1,55.4,71.3,0,0,0,,0,0,11.2,4.7,36.3,1015,0.8,0.9,171,14.8,7,06:52:33,1637889753,17:24:08,1637927648,0.73,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-27,1637951400,78.9,53.7,63.9,78.9,53.7,63.9,55.9,77.4,0,0,0,,0,0,14.8,6.9,96.9,1015.7,0.5,1,168.1,14.5,6,06:53:20,1637976200,17:24:00,1638014040,0.75,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-11-28,1638037800,78.8,53.8,65.5,78.8,53.8,65.5,58.9,81.3,0,0,0,,0,0,12.1,5.8,96.7,1017.5,5.5,0.9,164.3,14.2,6,06:54:08,1638062648,17:23:54,1638100434,0.8,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-29,1638124200,77.1,54.1,64.8,77.1,54.1,64.8,54.4,73.8,0,0,0,,0,0,18.1,8.1,276.6,1018,2.9,1,171.7,15,7,06:54:55,1638149095,17:23:49,1638186829,0.83,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-11-30,1638210600,76.9,53.3,64,76.9,53.3,64,53,70.2,0,0,0,,0,0,17.2,6.9,265.1,1017.1,29.3,1,164.5,14.2,6,06:55:42,1638235542,17:23:45,1638273225,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-12-01,1638297000,72.1,56.2,63.8,72.1,56.2,63.8,55.4,75.6,0,0,0,,0,0,11,4.7,264.5,1017.5,50.6,1.1,91,7.9,3,06:56:28,1638321988,17:23:44,1638359624,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-02,1638383400,66.7,57.4,61.8,66.7,57.4,61.8,58.5,89.3,0.039,100,4.17,rain,0,0,14.8,8.1,244,1017.5,76.7,0.7,45,3.8,2,06:57:15,1638408435,17:23:44,1638446024,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-03,1638469800,71.6,57.2,63.1,71.6,57.2,63.1,58.9,87.3,0,0,0,,0,0,11.6,6.9,271.4,1017.8,66.6,0.8,94.7,8.2,4,06:58:01,1638494881,17:23:46,1638532426,0.96,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-04,1638556200,77.3,55,65.3,77.3,55,65.3,56.1,75.1,0,0,0,,0,0,13.4,6.9,250.6,1016.3,10.6,1.2,162,13.9,6,06:58:46,1638581326,17:23:49,1638618829,0,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-05,1638642600,76.1,56.6,65.9,76.1,56.6,65.9,57.9,77.6,0.007,100,4.17,rain,0,0,11,5.8,119.8,1016.5,35.7,1.5,142.5,12.2,6,06:59:31,1638667771,17:23:54,1638705234,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-12-06,1638729000,75.9,59.5,66.8,75.9,59.5,66.8,59.9,79.6,0,0,0,,0,0,17.4,9.2,297.8,1016.7,40.1,1.2,144.6,12.5,6,07:00:15,1638754215,17:24:01,1638791641,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-07,1638815400,75.6,55,63.5,75.6,55,63.5,54.6,76.6,0,0,0,,0,0,17.9,10.3,271.9,1017.8,0,1.3,166.2,14.3,6,07:00:59,1638840659,17:24:09,1638878049,0.1,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2021-12-08,1638901800,73.8,53.1,61.5,73.8,53.1,61.5,51.6,73,0,0,0,,0,0,15.7,8.1,271.6,1017.7,0.1,1.5,166.4,14.3,6,07:01:42,1638927102,17:24:19,1638964459,0.13,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-09,1638988200,73.3,50.5,61.3,73.3,50.5,61.3,53,76.5,0,0,0,,0,0,9.6,6.9,273.3,1020.1,3.8,1.4,164.5,14.2,6,07:02:24,1639013544,17:24:30,1639050870,0.17,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-10,1639074600,73.3,52.5,61.4,73.3,52.5,61.4,51.8,73.7,0,0,0,,0,0,15.4,11.4,273,1020.2,0.1,1.3,164.2,14.2,6,07:03:06,1639099986,17:24:43,1639137283,0.2,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-11,1639161000,72.9,50.7,59.9,72.9,50.7,59.9,47,66.7,0,0,0,,0,0,15.9,8.1,272,1019.2,3.2,1.6,166.9,14.2,6,07:03:47,1639186427,17:24:58,1639223698,0.25,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-12,1639247400,72.6,47.5,59.5,72.6,47.5,59.4,47.2,67.2,0,0,0,,0,0,8.1,5.8,279.1,1019.6,30,1.5,161.2,13.9,6,07:04:27,1639272867,17:25:14,1639310114,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-12-13,1639333800,70.7,47.4,58.8,70.7,47.4,58.8,48.3,71.7,0,0,0,,0,0,11,5.8,139.4,1018.3,40.8,1.3,129.8,11.2,5,07:05:06,1639359306,17:25:31,1639396531,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-14,1639420200,71.5,49.4,59.2,71.5,49.4,59.2,51,77.4,0,0,0,,0,0,10.5,5.8,110.2,1017.6,8.2,1,156.5,13.5,6,07:05:44,1639445744,17:25:50,1639482950,0.33,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-15,1639506600,70.7,50,59.3,70.7,50,59.3,50.4,75.4,0,0,0,,0,0,16.1,10.3,320.7,1018.1,3.9,0.9,166,14.3,6,07:06:22,1639532182,17:26:11,1639569371,0.37,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-16,1639593000,67.5,50.7,58.4,67.5,50.7,58.4,48.1,71,0,0,0,,0,0,13.9,8.1,342,1018.9,42.2,1,118.9,10.3,5,07:06:58,1639618618,17:26:33,1639655793,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-17,1639679400,67.5,49.8,56.6,67.5,47.7,56.4,46.3,70.4,0,0,0,,0,0,22.4,10.3,292.6,1020.5,27.3,1.1,169.3,14.6,7,07:07:34,1639705054,17:26:56,1639742216,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-18,1639765800,62.6,44.6,52,62.6,39.7,50.2,42.9,75.1,0,0,0,,0,0,28.9,17.2,261.4,1020.4,0.4,0.9,166.7,14.4,6,07:08:08,1639791488,17:27:21,1639828641,0.47,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-19,1639852200,64.8,41,52,64.8,37.9,50.8,40.4,67.6,0,0,0,,0,0,20.4,10.3,265.1,1020,2,1.1,168.7,14.5,6,07:08:42,1639877922,17:27:48,1639915068,0.5,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-20,1639938600,67.5,40.7,53.6,67.5,40.7,52.9,40.2,65,0,0,0,,0,0,16.8,6.9,265.4,1019,11.2,1.3,166.5,14.4,6,07:09:14,1639964354,17:28:15,1640001495,0.54,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-21,1640025000,71.1,42.9,55.9,71.1,42.9,55.8,41.7,65.3,0,0,0,,0,0,11.4,5.8,282.2,1017.3,4.9,1.1,163.1,14.1,6,07:09:45,1640050785,17:28:44,1640087924,0.57,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-22,1640111400,73.2,44.6,57.5,73.2,44.6,57.1,43.5,65.5,0,0,0,,0,0,10.5,10.3,185.9,1015.2,16,1,161.9,13.8,6,07:10:15,1640137215,17:29:14,1640174354,0.61,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-23,1640197800,71.6,46.5,58.2,71.6,44.2,58.1,47.3,70.4,0,0,0,,0,0,12.3,8.1,104,1014.3,25.9,1,148.6,12.9,6,07:10:43,1640223643,17:29:46,1640260786,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-12-24,1640284200,72.2,47.8,59.3,72.2,47.8,59.3,51,76.6,0,0,0,,0,0,13,6.9,104.4,1014,18.2,0.9,156.7,13.6,6,07:11:11,1640310071,17:30:18,1640347218,0.67,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-25,1640370600,73.4,48.1,59.9,73.4,48.1,59.9,52.6,80,0,0,0,,0,0,8.9,4.7,86.9,1016,15.8,0.6,158.9,13.7,6,07:11:37,1640396497,17:30:52,1640433652,0.71,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-26,1640457000,69.3,52.7,60.3,69.3,52.7,60.3,56.6,88,0.05,100,8.33,rain,0,0,10.7,6.9,94.9,1018,74.5,0.6,70.5,6.1,3,07:12:02,1640482922,17:31:27,1640520087,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2021-12-27,1640543400,71.1,52.9,59.8,71.1,52.9,59.8,53,80.5,0,0,0,,0,0,12.5,5.8,46.6,1019.4,46.1,0.8,150.6,13,6,07:12:25,1640569345,17:32:03,1640606523,0.75,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-28,1640629800,62.6,51.6,57.6,62.6,51.6,57.6,54.2,88.8,0.073,100,8.33,rain,0,0,8.9,4.7,169.7,1018.5,80.6,0.9,100.9,8.7,5,07:12:47,1640655767,17:32:40,1640692960,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-29,1640716200,68.8,50.3,57.1,68.8,50.3,57.1,51.1,82.9,0,0,0,,0,0,14.3,9.2,271.4,1019.3,34.8,0.7,152.1,13.1,6,07:13:08,1640742188,17:33:19,1640779399,0.85,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-30,1640802600,65,42.9,53.3,65,42.9,53.3,41.7,70.1,0,0,0,,0,0,12.3,5.8,324.1,1023.5,33.9,0.8,143.3,12.3,6,07:13:27,1640828607,17:33:58,1640865838,0.88,Partially cloudy,Becoming cloudy in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2021-12-31,1640889000,64.4,41.9,52.1,64.4,41.9,51.9,43.8,76.4,0,0,0,,0,0,13.9,5.8,278.4,1023.2,35.1,1,167.8,14.4,6,07:13:45,1640915025,17:34:38,1640952278,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-01,1640975400,67.1,43.3,53.5,67.1,42.7,53.3,47,80.7,0,0,0,,0,0,12.3,5.8,278.6,1022.1,9.7,0.9,165.9,14.3,6,07:14:01,1641001441,17:35:19,1641038719,0.95,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-02,1641061800,67.6,45.4,54.8,67.6,44.3,54.7,48.2,80.9,0,0,0,,0,0,11.6,5,282.9,1020.7,15.4,0.8,157,13.7,6,07:14:16,1641087856,17:36:01,1641125161,0.98,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2022-01-03,1641148200,69,45.4,56.8,69,45.4,56.8,48.2,76.1,0,0,0,,0,0,12.3,8.1,266.4,1018.6,26.4,0.9,163.7,14.3,6,07:14:29,1641174269,17:36:43,1641211603,0,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-04,1641234600,72.5,49.5,60.5,72.5,49.5,60.5,48.6,71.1,0,0,0,,0,0,12.8,4.7,308.9,1017.7,73.7,1,152.3,13,6,07:14:41,1641260681,17:37:27,1641298047,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-05,1641321000,59,54,56.7,59,54,56.7,54.2,91.8,0.302,100,16.67,rain,0,0,18.1,13.9,115,1016.6,96.1,0.8,24.6,2.1,1,07:14:51,1641347091,17:38:11,1641384491,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-06,1641407400,68,53.6,59.4,68,53.6,59.4,55.8,88.7,0,0,0,,0,0,20.6,9.2,105.3,1016.7,79.7,0.8,92.9,8.1,5,07:15:00,1641433500,17:38:56,1641470936,0.11,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-07,1641493800,66,57.2,61.1,66,57.2,61.1,58.1,90.2,0,0,0,,0,0,20.1,12.8,129.8,1016.3,85.5,1.1,82.7,7.1,4,07:15:07,1641519907,17:39:42,1641557382,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-08,1641580200,61.6,59,60.5,61.6,59,60.5,59.6,96.9,1.914,100,20.83,rain,0,0,24.2,13.9,87.8,1015.7,99.7,0.9,36.7,3.2,2,07:15:13,1641606313,17:40:28,1641643828,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2022-01-09,1641666600,60.8,53.6,56.8,60.8,53.6,56.8,56,97.2,0.293,100,16.67,rain,0,0,18.8,10.3,268.9,1015.2,98.5,0.9,72.3,6.3,3,07:15:17,1641692717,17:41:14,1641730274,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-10,1641753000,62.4,49.9,54.5,62.4,47.7,54.3,52.1,92.2,0,0,0,,0,0,14.5,6.9,276.1,1017.9,55.8,0.8,133.1,11.3,5,07:15:19,1641779119,17:42:02,1641816722,0.25,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-11,1641839400,62.5,46.4,52.4,62.5,44.2,52.1,49.9,91.4,0,0,0,,0,0,17.7,10.3,276.2,1018,38.1,0.7,143,12.4,6,07:15:20,1641865520,17:42:49,1641903169,0.28,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-12,1641925800,62.6,46.4,52.8,62.6,44.2,52.4,49.1,88.5,0,0,0,,0,0,13.2,6.7,280.6,1017.5,43.3,0.7,127,10.9,5,07:15:19,1641951919,17:43:38,1641989618,0.31,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-13,1642012200,61.3,45.2,52.4,61.3,45.2,52.4,49.8,91.2,0,0,0,,0,0,8.3,3.4,304.1,1017.6,34.4,0.4,123.2,10.7,5,07:15:16,1642038316,17:44:26,1642076066,0.34,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-14,1642098600,58.7,44.9,51,58.7,44.9,51,49.4,94.6,0,0,0,,0,0,10.5,6.9,287.9,1018.4,43.8,0.4,108.3,9.3,4,07:15:12,1642124712,17:45:15,1642162515,0.38,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-15,1642185000,56.3,46.7,50.1,56.3,44.5,49.4,48.3,93.9,0,0,0,,0,0,12.5,9.2,290.1,1020,68.7,0.6,173.4,15,7,07:15:06,1642211106,17:46:04,1642248964,0.41,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-16,1642271400,59,46.4,51.3,59,43.5,50.6,47.4,87.4,0,0,0,,0,0,14.8,5.8,293.8,1020.6,57.6,0.8,165.4,14.5,7,07:14:59,1642297499,17:46:54,1642335414,0.44,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-17,1642357800,60.8,48.2,52.2,60.8,47.2,51.9,48.6,88.5,0,0,0,,0,0,12.3,4.7,150.5,1021.2,42.1,0.8,134.9,11.5,6,07:14:50,1642383890,17:47:44,1642421864,0.48,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-18,1642444200,58.3,48.2,51.1,58.3,45,50.3,48.8,92.1,0,0,0,,0,0,14.5,9.2,265.8,1019.1,35.4,0.7,174.1,15.1,7,07:14:40,1642470280,17:48:34,1642508314,0.5,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-19,1642530600,62.7,46.4,53.4,62.7,42.9,52.9,50.2,89.4,0,0,0,,0,0,10.3,6.9,323.2,1016.1,52.8,0.7,131.6,11.3,6,07:14:28,1642556668,17:49:24,1642594764,0.54,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-20,1642617000,64.6,50,54.8,64.6,47.7,54.5,52.4,92.3,0,0,0,,0,0,11.4,8.1,126.5,1011.9,55.9,0.4,136,11.6,6,07:14:14,1642643054,17:50:14,1642681214,0.58,Partially cloudy,Clearing in the afternoon.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-21,1642703400,66.3,49.8,56.1,66.3,49.8,56.1,53.1,90.4,0,0,0,,0,0,12.8,5.8,157.6,1011.9,35.6,0.5,137.7,11.8,6,07:13:58,1642729438,17:51:05,1642767665,0.62,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-22,1642789800,59,51.8,55.4,59,51.8,55.4,53.8,94.3,0.929,100,20.83,rain,0,0,27.7,12.8,105.3,1007.5,97.6,0.7,60.7,5.2,3,07:13:42,1642815822,17:51:55,1642854115,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-23,1642876200,59,50.7,54.6,59,50.7,54.6,53,94.3,0.043,100,4.17,rain,0,0,21.9,12.8,136.2,1010,89.3,0.7,48.4,4.2,2,07:13:23,1642902203,17:52:45,1642940565,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-24,1642962600,59,48.2,53.1,59,48.2,53.1,51.1,93.5,0,0,0,,0,0,12.5,4.7,283.8,1014,74.8,0.8,136,11.8,5,07:13:03,1642988583,17:53:36,1643027016,0.72,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-25,1643049000,56.2,46.4,49.9,56.2,44.9,49.4,48.3,94.4,0,0,0,,0,0,15.4,8.1,259,1015.2,70.5,0.6,139.8,12.1,6,07:12:42,1643074962,17:54:26,1643113466,0.75,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-26,1643135400,60.5,44.7,52.1,60.5,44.7,51.9,49.9,92.5,0,0,0,,0,0,16.1,9.2,290,1015.9,52.7,0.7,141.5,12.2,5,07:12:18,1643161338,17:55:17,1643199917,0.79,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-27,1643221800,64.4,45.5,54,64.4,44.2,53.6,48.7,83.9,0,0,0,,0,0,23.9,11.4,291.9,1017,26,0.9,181.4,15.7,7,07:11:54,1643247714,17:56:07,1643286367,0.83,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-28,1643308200,67.1,44.6,54.8,67.1,41.3,53.9,45.6,76,0,0,0,,0,0,24.8,13.9,269.8,1016.9,20,1.4,195.7,16.9,7,07:11:28,1643334088,17:56:57,1643372817,0.86,Clear,Partly cloudy throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-29,1643394600,70.5,44.7,56.6,70.5,44.7,56.6,46.4,73.8,0,0,0,,0,0,17.4,9.4,269.9,1017.1,0.4,1.4,192.8,16.6,7,07:11:00,1643420460,17:57:47,1643459267,0.9,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-30,1643481000,70.2,48.2,58.3,70.2,46.2,57.9,50.3,78.1,0,0,0,,0,0,24.4,17.2,252.7,1012.5,3.2,1.3,195.6,16.8,7,07:10:31,1643506831,17:58:37,1643545717,0.93,Clear,Clear conditions throughout the day.,clear-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-01-31,1643567400,70.2,46.9,57.8,70.2,46.9,57.8,51.2,80.5,0,0,0,,0,0,10.3,8.1,69.8,1011.9,5,0.7,194.4,16.7,7,07:10:01,1643593201,17:59:26,1643632166,0.97,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,remote,,
2022-02-01,1643653800,67.9,47.4,56.1,67.9,47.4,56.1,52.7,89.1,0,0,0,,0,0,19.9,8.1,254.7,1011.6,16.9,0.5,178.2,15.2,7,07:09:29,1643679569,18:00:16,1643718616,0,Clear,Clear conditions throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-02-02,1643740200,69.8,50,58.5,69.8,47.2,58.4,52.2,83.1,0,0,0,,0,0,15.7,9.2,217.9,1011.2,30.9,0.7,197.3,17,7,07:08:55,1643765935,18:01:05,1643805065,0.03,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,,,
2022-02-03,1643826600,57.5,51.8,55.4,57.5,51.8,55.4,52.5,90.1,0.03,100,8.33,rain,0,0,26.4,14.1,134.2,1007.3,89.7,0.7,74,6.3,3,07:08:20,1643852300,18:01:54,1643891514,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,remote,
2022-02-04,1643913000,63.8,50,55.6,63.8,46.3,55.4,51.5,87.2,0,0,0,,0,0,21.7,9.2,269.2,1009.3,82,1,108.1,9.2,5,07:07:44,1643938664,18:02:42,1643977962,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
2022-02-05,1643999400,67.4,46.4,54.5,67.4,44.2,54.4,48.4,82.4,0,0,0,,0,0,10.7,5.1,294.7,1013.8,45.5,0.8,177,15.2,6,07:07:07,1644025027,18:03:30,1644064410,0.13,Partially cloudy,Partly cloudy throughout the day.,fog,42182099999,42176099999,VIDP,42139099999,42181099999,obs,VIDD,,
